"Ticker","Period","Date","Open","High","Low","Close","Volume"
"ABT","Day","Aug 22, 2023",103.87999725341797,105.52999877929688,103.72000122070312,105.1500015258789,4840503
"ABT","Day","Aug 21, 2023",103.77999877929688,104.40499877929688,103.36000061035156,103.87000274658203,2954677
"ABT","Day","Aug 18, 2023",104.55999755859375,105.05999755859375,103.27999877929688,103.70999908447266,4809775
"ABT","Day","Aug 17, 2023",105.19999694824219,105.91000366210938,104.4800033569336,104.93000030517578,4175412
"ABT","Day","Aug 16, 2023",104.45999908447266,105.37999725341797,104.44000244140625,104.52999877929688,4086381
"ABT","Day","Aug 15, 2023",106.1500015258789,106.1500015258789,104.55000305175781,104.94000244140625,3150639
"ABT","Day","Aug 14, 2023",105.13999938964844,106.22000122070312,105.13999938964844,106.0999984741211,3076053
"ABT","Day","Aug 11, 2023",104.22000122070312,105.41000366210938,103.69000244140625,105.30999755859375,3478619
"ABT","Day","Aug 10, 2023",105.4800033569336,107.,104.62000274658203,104.73999786376953,4708261
"ABT","Day","Aug 9, 2023",105.5,106.9000015258789,105.18000030517578,105.30000305175781,5135256
"ABT","Day","Aug 8, 2023",107.5999984741211,107.5999984741211,103.66999816894531,105.58000183105469,7544289
"ABT","Day","Aug 7, 2023",107.98999786376953,108.58999633789062,107.62999725341797,108.44999694824219,3632470
"ABT","Day","Aug 4, 2023",107.31999969482422,108.77999877929688,107.27999877929688,107.6500015258789,3231105
"ABT","Day","Aug 3, 2023",107.70999908447266,108.30999755859375,107.13999938964844,107.54000091552734,4947831
"ABT","Day","Aug 2, 2023",110.0199966430664,110.19999694824219,108.05999755859375,108.62000274658203,4699507
"ABT","Day","Aug 1, 2023",110.70999908447266,111.25,110.30000305175781,110.52999877929688,3736346
"ABT","Day","Jul 31, 2023",112.8499984741211,112.88999938964844,110.69999694824219,111.33000183105469,3930962
"ABT","Day","Jul 28, 2023",113.18000030517578,113.5199966430664,112.31999969482422,112.7300033569336,3409325
"ABT","Day","Jul 27, 2023",114.45999908447266,114.58999633789062,112.51000213623047,112.6500015258789,4763026
"ABT","Day","Jul 26, 2023",112.5,114.29499816894531,112.37999725341797,114.08000183105469,3682546
"ABT","Day","Jul 25, 2023",113.11000061035156,113.5,112.51000213623047,112.93000030517578,4732569
"ABT","Day","Jul 24, 2023",113.83999633789062,115.83000183105469,113.18000030517578,114.62000274658203,5665884
"ABT","Day","Jul 21, 2023",112.8499984741211,114.79000091552734,112.33000183105469,114.29000091552734,7062886
"ABT","Day","Jul 20, 2023",108.0999984741211,112.56500244140625,107.77999877929688,111.83000183105469,8768627
"ABT","Day","Jul 19, 2023",107.06999969482422,108.08999633789062,107.05999755859375,107.27999877929688,6225900
"ABT","Day","Jul 18, 2023",106.80999755859375,107.19000244140625,105.95999908447266,106.94999694824219,3913954
"ABT","Day","Jul 17, 2023",107.54000091552734,107.70999908447266,106.71399688720703,107.,4581024
"ABT","Day","Jul 14, 2023",108.,108.47000122070312,107.18000030517578,107.93000030517578,4016006
"ABT","Day","Jul 13, 2023",106.69000244140625,107.79000091552734,106.44999694824219,107.73999786376953,4936784
"ABT","Day","Jul 12, 2023",108.05999755859375,108.20999908447266,106.66000366210938,106.8499984741211,4845272
"ABT","Day","Jul 11, 2023",107.0199966430664,107.68000030517578,106.7699966430664,107.5,3899709
"ABT","Day","Jul 10, 2023",106.58000183105469,107.75,106.29000091552734,107.0199966430664,5259468
"ABT","Day","Jul 7, 2023",106.30000305175781,107.93199920654297,106.06999969482422,106.3499984741211,5053690
"ABT","Day","Jul 6, 2023",106.75,107.44999694824219,106.13999938964844,107.19999694824219,5325319
"ABT","Day","Jul 5, 2023",106.72000122070312,107.83000183105469,106.45099639892578,107.37000274658203,4968700
"ABT","Day","Jul 3, 2023",108.25,108.4800033569336,107.02999877929688,107.22000122070312,2267993
"ABT","Day","Jun 30, 2023",108.,109.33999633789062,107.69999694824219,109.0199966430664,4449245
"ABT","Day","Jun 29, 2023",107.02999877929688,107.86000061035156,106.97000122070312,107.66000366210938,3417445
"ABT","Day","Jun 28, 2023",107.95999908447266,108.1500015258789,107.36000061035156,107.61000061035156,3900063
"ABT","Day","Jun 27, 2023",108.88999938964844,108.94000244140625,106.7699966430664,107.79000091552734,4849727
"ABT","Day","Jun 26, 2023",108.0999984741211,109.20999908447266,106.80000305175781,108.51000213623047,6134710
"ABT","Day","Jun 23, 2023",108.19999694824219,108.5,107.37000274658203,108.05000305175781,5647159
"ABT","Day","Jun 22, 2023",106.69000244140625,108.36000061035156,106.44000244140625,108.25,5480569
"ABT","Day","Jun 21, 2023",106.62000274658203,106.76000213623047,105.61000061035156,106.25,4428688
"ABT","Day","Jun 20, 2023",105.19999694824219,107.66999816894531,104.9000015258789,106.69999694824219,6573157
"ABT","Day","Jun 16, 2023",105.44000244140625,106.56999969482422,105.37000274658203,106.19999694824219,10020896
"ABT","Day","Jun 15, 2023",103.26000213623047,105.31999969482422,103.11000061035156,105.0199966430664,6378577
"ABT","Day","Jun 14, 2023",103.30999755859375,104.1500015258789,102.81999969482422,103.25,5020755
"ABT","Day","Jun 13, 2023",101.48999786376953,102.06999969482422,100.94000244140625,101.86000061035156,4642356
"ABT","Day","Jun 12, 2023",101.83999633789062,101.91000366210938,100.79000091552734,101.4000015258789,3629249
"ABT","Day","Jun 9, 2023",100.97000122070312,101.9749984741211,100.54000091552734,101.69000244140625,4275980
"ABT","Day","Jun 8, 2023",101.25,101.37999725341797,100.56999969482422,100.77999877929688,5159552
"ABT","Day","Jun 7, 2023",102.41999816894531,102.48999786376953,101.25,101.66000366210938,6231356
"ABT","Day","Jun 6, 2023",103.87000274658203,104.04000091552734,102.21499633789062,102.62000274658203,4044480
"ABT","Day","Jun 5, 2023",104.05999755859375,105.00499725341797,103.33999633789062,103.76000213623047,3758239
"ABT","Day","Jun 2, 2023",103.30999755859375,104.5,102.8499984741211,104.19999694824219,6024366
"ABT","Day","Jun 1, 2023",101.91000366210938,102.9000015258789,100.91000366210938,102.81999969482422,4603956
"ABT","Day","May 31, 2023",101.5,102.2699966430664,100.37999725341797,102.,7063447
"ABT","Day","May 30, 2023",102.25,102.5199966430664,101.56999969482422,101.70999908447266,5168779
"ABT","Day","May 26, 2023",102.1500015258789,103.44999694824219,102.02999877929688,102.87000274658203,4911806
"ABT","Day","May 25, 2023",103.2699966430664,103.5250015258789,101.34300231933594,102.13999938964844,6734536
"ABT","Day","May 24, 2023",105.6500015258789,105.6500015258789,103.98999786376953,104.04000091552734,4507605
"ABT","Day","May 23, 2023",107.30000305175781,107.4800033569336,105.5199966430664,105.73999786376953,4337824
"ABT","Day","May 22, 2023",108.68000030517578,109.31999969482422,108.06999969482422,108.25,2809637
"ABT","Day","May 19, 2023",108.9800033569336,109.97899627685547,108.4000015258789,108.93000030517578,4487698
"ABT","Day","May 18, 2023",108.73,108.84,107.87,108.47,3481596
"ABT","Day","May 17, 2023",109.77,109.98,107.97,108.82,3800970
