"Ticker","Period","Date","Open","High","Low","Close","Volume"
"ORLY","Week","Aug 22, 2023",937.7999877929688,947.6500244140625,927.4299926757812,934.030029296875,638175
"ORLY","Week","Aug 18, 2023",947.47998046875,960.4600219726562,930.9000244140625,938.,1757113
"ORLY","Week","Aug 11, 2023",931.7999877929688,945.6300048828125,925.1300048828125,943.5599975585938,1548605
"ORLY","Week","Aug 4, 2023",927.5999755859375,937.9199829101562,917.9299926757812,925.9299926757812,1960623
"ORLY","Week","Jul 28, 2023",922.1699829101562,935.3200073242188,919.510009765625,928.7899780273438,423735
"ORLY","Week","Jul 21, 2023",960.9400024414062,974.489990234375,951.114990234375,956.22998046875,2283111
"ORLY","Week","Jul 14, 2023",936.9299926757812,975.719970703125,936.9299926757812,961.4099731445312,1594101
"ORLY","Week","Jul 7, 2023",954.4600219726562,954.4600219726562,930.2100219726562,934.469970703125,1338267
"ORLY","Week","Jun 30, 2023",928.0999755859375,959.7999877929688,925.1849975585938,955.2999877929688,1516588
"ORLY","Week","Jun 23, 2023",923.8300170898438,946.0499877929688,915.8599853515625,924.760009765625,2879316
"ORLY","Week","Jun 16, 2023",905.,940.3900146484375,901.8099975585938,919.02001953125,2848235
"ORLY","Week","Jun 9, 2023",896.6900024414062,914.6950073242188,875.0599975585938,906.989990234375,2375938
"ORLY","Week","Jun 2, 2023",919.8699951171875,928.5800170898438,873.780029296875,895.3400268554688,2627976
"ORLY","Week","May 26, 2023",958.7000122070312,960.,905.4600219726562,923.,2628589
"ORLY","Week","May 19, 2023",942.489990234375,954.8400268554688,939.0999755859375,954.2999877929688,492331
"ORLY","Week","May 12, 2023",939.79,964.58,934.71,962.1,1659048
"ORLY","Week","May 5, 2023",917.75,942.76,914.84,940.78,2053444
"ORLY","Week","Apr 28, 2023",903.81,922.8,883.24,917.31,2078370
"ORLY","Week","Apr 21, 2023",907.4,912.,902.82,903.81,273934
"ORLY","Week","Apr 14, 2023",856.02,896.17,855.88,892.27,1740031
"ORLY","Week","Mar 31, 2023",811.32,850.,811.18,848.98,1715333
"ORLY","Week","Mar 24, 2023",803.69,813.8,800.4,810.76,314278
"ORLY","Week","Mar 17, 2023",814.87,835.,795.79,797.87,2304953
"ORLY","Week","Mar 10, 2023",840.,847.54,819.21,819.92,1890287
"ORLY","Week","Mar 3, 2023",837.68,847.39,812.3,838.03,2351915
"ORLY","Week","Feb 24, 2023",832.42,838.34,830.48,831.82,324533
"ORLY","Week","Feb 17, 2023",825.32,873.94,820.09,873.01,3432112
"ORLY","Week","Feb 10, 2023",795.28,843.37,776.43,825.32,3794359
"ORLY","Week","Feb 3, 2023",777.,814.76,776.95,794.84,2248761
"ORLY","Week","Jan 27, 2023",792.58,811.18,767.27,771.17,2518289
"ORLY","Week","Jan 20, 2023",816.29,821.64,787.15,793.38,1430160
"ORLY","Week","Jan 13, 2023",839.83,844.97,806.01,815.47,1868158
"ORLY","Week","Jan 6, 2023",842.43,856.57,823.67,842.52,1741581
"ORLY","Week","Dec 30, 2022",837.21,851.19,836.24,844.03,1149114
"ORLY","Week","Dec 23, 2022",811.35,836.3,811.1,833.55,1915888
"ORLY","Week","Dec 16, 2022",831.07,845.14,800.38,811.77,3060142
"ORLY","Week","Dec 9, 2022",849.7,851.45,820.8,827.8,2222749
"ORLY","Week","Dec 2, 2022",851.24,870.92,843.18,858.41,2337310
"ORLY","Week","Nov 25, 2022",841.95,858.38,840.37,855.97,1206508
"ORLY","Week","Nov 18, 2022",822.19,841.84,808.23,838.27,2519575
"ORLY","Week","Nov 11, 2022",816.3,848.65,808.8,815.6,2230291
"ORLY","Week","Nov 4, 2022",832.18,845.24,805.25,815.74,2600684
"ORLY","Week","Oct 28, 2022",750.,839.22,749.82,836.3,3481690
"ORLY","Week","Oct 21, 2022",737.31,748.39,727.43,744.07,2081105
"ORLY","Week","Oct 14, 2022",712.18,746.47,708.18,731.91,2443453
"ORLY","Week","Oct 7, 2022",708.54,739.85,705.71,710.77,2100122
"ORLY","Week","Sep 30, 2022",687.94,722.14,687.94,703.35,2532582
"ORLY","Week","Sep 23, 2022",693.35,711.07,680.,688.23,2595602
"ORLY","Week","Sep 16, 2022",724.11,729.57,681.6,693.51,3103493
"ORLY","Week","Sep 9, 2022",702.06,729.04,701.99,721.02,1560373
"ORLY","Week","Sep 2, 2022",694.67,712.5,692.29,702.7,2062146
"ORLY","Week","Aug 26, 2022",735.,735.,697.48,698.79,1923207
"ORLY","Week","Aug 19, 2022",730.21,750.88,728.5,736.55,1852765
"ORLY","Week","Aug 12, 2022",714.31,732.48,708.2,731.59,2475364
"ORLY","Week","Aug 5, 2022",701.27,712.63,697.78,709.01,2169865
"ORLY","Week","Jul 29, 2022",689.11,711.87,665.45,703.59,2983507
"ORLY","Week","Jul 22, 2022",681.5,695.31,671.33,688.2,1973104
"ORLY","Week","Jul 15, 2022",659.69,683.98,647.54,683.2,1771968
"ORLY","Week","Jul 8, 2022",633.95,664.38,626.44,657.88,1937657
"ORLY","Week","Jul 1, 2022",639.06,650.53,624.85,636.08,2738406
"ORLY","Week","Jun 24, 2022",595.07,640.21,590.33,639.06,2712354
"ORLY","Week","Jun 17, 2022",595.91,607.97,580.01,586.72,3518377
"ORLY","Week","Jun 10, 2022",634.47,639.56,605.47,607.44,2122847
"ORLY","Week","Jun 3, 2022",641.27,647.36,612.5,631.61,2057203
"ORLY","Week","May 27, 2022",580.57,649.88,567.67,647.34,3373930
"ORLY","Week","May 20, 2022",634.35,652.3,562.9,572.57,4382583
"ORLY","Week","May 13, 2022",603.79,643.13,600.15,635.62,3891152
"ORLY","Week","May 6, 2022",603.21,629.48,586.82,608.4,3777699
"ORLY","Week","Apr 29, 2022",706.94,722.49,606.01,606.55,4804963
"ORLY","Week","Apr 22, 2022",710.,748.68,706.13,707.77,2293335
