"Ticker","Period","Date","Open","High","Low","Close","Volume"
"LUV","Month","Aug 4, 2023",33.86000061035156,33.89250183105469,32.150001525878906,32.72999954223633,35309008
"LUV","Month","Jul 31, 2023",36.029998779296875,39.529998779296875,32.65999984741211,34.15999984741211,188333643
"LUV","Month","Jun 30, 2023",30.09000015258789,36.2400016784668,29.079999923706055,36.209999084472656,158576829
"LUV","Month","May 31, 2023",30.290000915527344,31.155000686645508,28.399999618530273,29.8700008392334,136884316
"LUV","Month","Apr 28, 2023",32.06999969482422,32.939998626708984,28.809999465942383,30.290000915527344,148244438
"LUV","Month","Mar 31, 2023",32.165000915527344,32.56999969482422,32.07120132446289,32.540000915527344,5193365
"LUV","Month","Feb 28, 2023",33.58,33.97,33.34,33.58,5244357
"LUV","Month","Jan 31, 2023",35.59,36.07,35.49,35.77,5602209
"LUV","Month","Dec 30, 2022",40.,40.38,32.19,33.67,146471929
"LUV","Month","Nov 30, 2022",36.84,39.94,35.48,39.91,102607594
"LUV","Month","Oct 31, 2022",30.84,36.56,30.2,36.35,130507321
"LUV","Month","Sep 30, 2022",36.32,39.14,30.79,30.84,131055035
"LUV","Month","Aug 31, 2022",38.,40.39,36.68,36.7,105401152
"LUV","Month","Jul 29, 2022",36.09,41.76,35.06,38.12,127283946
"LUV","Month","Jun 30, 2022",46.4,46.46,34.36,36.12,125931135
"LUV","Month","May 31, 2022",46.4,48.18,41.37,45.86,102711167
"LUV","Month","Apr 29, 2022",45.92,50.1,41.04,46.72,140398408
"LUV","Month","Mar 31, 2022",43.4,46.39,36.75,45.8,195547977
"LUV","Month","Feb 28, 2022",45.,47.74,41.2,43.8,138301077
"LUV","Month","Jan 31, 2022",43.17,46.49,40.63,44.76,166817095
"LUV","Month","Dec 31, 2021",44.99,46.96,38.66,42.84,244006087
"LUV","Month","Nov 30, 2021",47.34,52.79,43.16,44.4,164424538
"LUV","Month","Oct 29, 2021",53.77,56.33,46.44,47.28,160319843
"LUV","Month","Sep 30, 2021",50.,54.4,47.34,51.43,136913804
"LUV","Month","Aug 31, 2021",50.6,52.02,46.95,49.78,150613875
"LUV","Month","Jul 30, 2021",53.6,54.38,47.37,50.52,178678375
"LUV","Month","Jun 30, 2021",61.94,62.26,52.55,53.09,138252378
"LUV","Month","May 28, 2021",63.01,63.68,58.08,61.46,113985786
"LUV","Month","Apr 30, 2021",61.27,64.75,58.91,62.78,116900957
"LUV","Month","Mar 31, 2021",59.55,62.76,52.29,61.06,194872901
"LUV","Month","Feb 26, 2021",44.34,59.64,44.09,58.13,165111448
"LUV","Month","Jan 29, 2021",46.48,49.47,43.72,43.94,142919893
"LUV","Month","Dec 31, 2020",46.55,49.53,44.45,46.61,161207372
"LUV","Month","Nov 30, 2020",39.93,49.47,37.95,46.34,207641675
"LUV","Month","Oct 30, 2020",37.96,43.39,36.05,39.53,199334400
"LUV","Month","Sep 30, 2020",36.84,42.88,35.82,37.5,252052063
"LUV","Month","Aug 31, 2020",30.75,39.06,30.3,37.58,256065991
"LUV","Month","Jul 31, 2020",35.29,36.1,30.24,30.89,298932769
"LUV","Month","Jun 30, 2020",32.3,42.35,30.94,34.18,572857582
"LUV","Month","May 29, 2020",30.5,35.16,22.47,32.1,560290046
"LUV","Month","Apr 30, 2020",34.05,37.31,28.25,31.25,450883719
"LUV","Month","Mar 31, 2020",46.54,48.39,29.15,35.61,247171110
"LUV","Month","Feb 28, 2020",55.41,58.83,44.98,46.19,89599068
"LUV","Month","Jan 31, 2020",54.38,58.19,51.85,54.98,104967508
"LUV","Month","Dec 31, 2019",57.6,57.8,53.42,53.98,74987563
"LUV","Month","Nov 29, 2019",56.34,58.49,55.85,57.64,44828088
"LUV","Month","Oct 31, 2019",54.29,57.9,51.19,56.13,100340068
"LUV","Month","Sep 30, 2019",51.89,56.49,50.91,54.01,75695620
"LUV","Month","Aug 30, 2019",51.53,53.19,48.09,52.32,72892085
"LUV","Month","Jul 31, 2019",51.2,55.94,51.03,51.53,80909678
"LUV","Month","Jun 28, 2019",47.6,52.75,47.4,50.78,73043744
"LUV","Month","May 31, 2019",54.6,54.61,47.44,47.6,70446785
"LUV","Month","Apr 30, 2019",52.27,54.85,51.38,54.23,80445003
"LUV","Month","Mar 29, 2019",56.28,56.58,48.5,51.91,131602776
"LUV","Month","Feb 28, 2019",56.99,58.77,53.31,56.04,105775523
"LUV","Month","Jan 31, 2019",46.05,57.81,44.61,56.76,104027191
"LUV","Month","Dec 31, 2018",54.9,55.68,44.28,46.48,91518485
"LUV","Month","Nov 30, 2018",49.3,54.65,49.3,54.61,101261595
"LUV","Month","Oct 31, 2018",62.61,63.2,47.1,49.1,143454663
"LUV","Month","Sep 28, 2018",61.43,64.02,60.66,62.45,74909667
"LUV","Month","Aug 31, 2018",58.12,62.2,55.61,61.3,83211004
"LUV","Month","Jul 31, 2018",50.63,59.33,50.5,58.16,109639140
"LUV","Month","Jun 29, 2018",51.2,53.54,49.93,50.88,135107424
"LUV","Month","May 31, 2018",52.8,53.61,50.2,51.08,139140100
"LUV","Month","Apr 30, 2018",57.19,57.19,51.,52.83,113487611
"LUV","Month","Mar 29, 2018",57.78,61.38,55.87,57.28,108342752
"LUV","Month","Feb 28, 2018",60.51,61.12,54.01,57.84,91537153
"LUV","Month","Jan 31, 2018",65.91,66.52,59.25,60.8,116207271
"LUV","Month","Dec 29, 2017",60.51,66.99,59.51,65.45,85218377
"LUV","Month","Nov 30, 2017",54.03,61.51,52.78,60.67,91033494
"LUV","Month","Oct 31, 2017",56.02,59.89,53.54,53.86,119152503
"LUV","Month","Sep 29, 2017",52.35,56.65,49.76,55.98,116275938
"LUV","Month","Aug 31, 2017",55.88,56.87,50.49,52.14,128363672
