"Ticker","Period","Date","Open","High","Low","Close","Volume"
"AAPL","Week","Aug 22, 2023",175.07000732421875,177.67999267578125,173.73500061035156,177.22999572753906,88396124
"AAPL","Week","Aug 18, 2023",177.97000122070312,179.69000244140625,171.9600067138672,174.49000549316406,261498109
"AAPL","Week","Aug 11, 2023",182.1300048828125,183.1300048828125,176.5500030517578,177.7899932861328,332501087
"AAPL","Week","Aug 4, 2023",196.05999755859375,196.72999572753906,181.9199981689453,181.99000549316406,302694989
"AAPL","Week","Jul 28, 2023",194.6699981689453,196.62600708007812,194.13999938964844,195.8300018310547,48291443
"AAPL","Week","Jul 21, 2023",191.89999389648438,198.22999572753906,191.22999572753906,191.94000244140625,310914135
"AAPL","Week","Jul 14, 2023",189.25999450683594,191.6999969482422,186.60000610351562,190.69000244140625,250269110
"AAPL","Week","Jul 7, 2023",193.77999877929688,193.8800048828125,189.1999969482422,190.67999267578125,170349466
"AAPL","Week","Jun 30, 2023",186.8300018310547,194.47999572753906,185.22999572753906,193.97000122070312,281596832
"AAPL","Week","Jun 23, 2023",184.41000366210938,187.55999755859375,182.58999633789062,186.67999267578125,203677112
"AAPL","Week","Jun 16, 2023",181.27000427246094,186.99000549316406,180.97000122070312,184.9199981689453,333836397
"AAPL","Week","Jun 9, 2023",182.6300048828125,184.9510040283203,177.32000732421875,180.9600067138672,347854340
"AAPL","Week","Jun 2, 2023",176.9600067138672,181.77999877929688,176.57000732421875,180.9499969482422,286488411
"AAPL","Week","May 26, 2023",173.97999572753906,175.77000427246094,170.52000427246094,175.42999267578125,250354916
"AAPL","Week","May 19, 2023",176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,55809475
"AAPL","Week","May 12, 2023",172.48,174.59,171.,172.57,250061982
"AAPL","Week","May 5, 2023",169.28,174.3,164.31,173.57,360723248
"AAPL","Week","Apr 28, 2023",165.,169.85,162.8,169.68,256340620
"AAPL","Week","Apr 21, 2023",165.05,166.45,164.49,165.02,58337341
"AAPL","Week","Apr 14, 2023",164.59,166.32,163.82,165.21,49386480
"AAPL","Week","Mar 31, 2023",159.94,165.,155.98,164.9,267939590
"AAPL","Week","Mar 24, 2023",158.86,160.34,157.85,160.25,59256343
"AAPL","Week","Mar 17, 2023",147.8,156.74,147.7,155.,410519933
"AAPL","Week","Mar 10, 2023",153.79,156.3,147.61,148.5,313350829
"AAPL","Week","Mar 3, 2023",147.71,151.11,143.9,151.03,274036517
"AAPL","Week","Feb 24, 2023",147.11,147.19,145.72,146.71,55469606
"AAPL","Week","Feb 17, 2023",150.95,156.33,150.85,152.55,316887898
"AAPL","Week","Feb 10, 2023",152.57,155.23,149.22,151.01,330758787
"AAPL","Week","Feb 3, 2023",144.96,157.38,141.32,154.5,480249683
"AAPL","Week","Jan 27, 2023",138.12,147.23,137.9,145.93,338655715
"AAPL","Week","Jan 20, 2023",134.83,138.61,133.77,137.87,271823466
"AAPL","Week","Jan 13, 2023",130.46,134.92,128.12,134.76,333335284
"AAPL","Week","Jan 6, 2023",130.28,130.9,124.17,129.62,369948527
"AAPL","Week","Dec 30, 2022",131.38,131.41,125.87,129.93,307184140
"AAPL","Week","Dec 23, 2022",135.11,136.81,129.64,131.86,384620427
"AAPL","Week","Dec 16, 2022",142.7,149.97,133.73,134.51,505728804
"AAPL","Week","Dec 9, 2022",147.77,150.92,140.,142.16,341500071
"AAPL","Week","Dec 2, 2022",145.14,149.13,140.35,147.81,401189067
"AAPL","Week","Nov 25, 2022",150.16,151.83,146.93,148.11,204025457
"AAPL","Week","Nov 18, 2022",148.97,153.59,146.15,151.29,382679685
"AAPL","Week","Nov 11, 2022",137.11,150.01,134.59,149.7,461034592
"AAPL","Week","Nov 4, 2022",153.15,155.45,134.38,138.38,510660451
"AAPL","Week","Oct 28, 2022",147.18,157.5,144.13,155.74,513092901
"AAPL","Week","Oct 21, 2022",141.07,147.85,140.27,147.27,397216487
"AAPL","Week","Oct 14, 2022",140.42,144.52,134.37,138.38,424188362
"AAPL","Week","Oct 7, 2022",138.21,147.54,137.68,140.09,435940423
"AAPL","Week","Sep 30, 2022",149.66,154.72,138.,138.2,577537048
"AAPL","Week","Sep 23, 2022",149.31,158.74,148.56,150.43,473543283
"AAPL","Week","Sep 16, 2022",159.59,164.26,148.37,150.7,568337936
"AAPL","Week","Sep 9, 2022",156.47,157.82,152.68,157.37,314169270
"AAPL","Week","Sep 2, 2022",161.15,162.9,154.67,155.81,390398905
"AAPL","Week","Aug 26, 2022",169.69,171.05,163.56,163.62,307194601
"AAPL","Week","Aug 19, 2022",171.52,176.15,171.31,171.52,322647151
"AAPL","Week","Aug 12, 2022",166.37,172.17,163.25,172.1,318856922
"AAPL","Week","Aug 5, 2022",161.01,167.19,159.63,165.35,322415021
"AAPL","Week","Jul 29, 2022",154.01,163.63,150.8,162.51,370548915
"AAPL","Week","Jul 22, 2022",150.74,156.28,146.7,154.09,360988692
"AAPL","Week","Jul 15, 2022",145.67,150.86,142.12,150.17,366480107
"AAPL","Week","Jul 8, 2022",137.77,147.55,136.93,147.04,278295402
"AAPL","Week","Jul 1, 2022",142.7,143.49,133.77,138.93,373781666
"AAPL","Week","Jun 24, 2022",133.42,141.91,133.32,141.66,315960327
"AAPL","Week","Jun 17, 2022",132.87,137.34,129.04,131.56,541006195
"AAPL","Week","Jun 10, 2022",147.03,149.87,137.06,137.13,354396344
"AAPL","Week","Jun 3, 2022",149.07,151.74,144.46,145.38,338923395
"AAPL","Week","May 27, 2022",137.79,149.68,137.14,149.64,495921758
"AAPL","Week","May 20, 2022",145.55,149.77,132.61,137.59,548244690
"AAPL","Week","May 13, 2022",154.93,156.74,138.8,147.11,686227375
"AAPL","Week","May 6, 2022",156.71,166.48,153.27,157.28,566928216
"AAPL","Week","Apr 29, 2022",161.12,166.2,155.38,157.65,541697170
"AAPL","Week","Apr 22, 2022",163.92,171.53,161.5,161.79,376787780
"AAPL","Week","Apr 14, 2022",168.71,171.27,165.04,165.29,297460188
"AAPL","Week","Apr 8, 2022",174.57,178.49,169.2,170.09,393176709
"AAPL","Week","Apr 1, 2022",172.17,179.61,171.94,174.31,465395123
"AAPL","Week","Mar 25, 2022",163.51,175.28,163.01,174.72,446083607
"AAPL","Week","Mar 18, 2022",151.45,164.48,150.1,163.98,503123638
"AAPL","Week","Mar 11, 2022",163.36,165.02,154.5,154.73,521334165
"AAPL","Week","Mar 4, 2022",163.06,168.91,161.97,163.17,418753837
"AAPL","Week","Feb 25, 2022",164.98,166.69,152.,164.85,414293767
"AAPL","Week","Feb 18, 2022",167.37,173.34,166.19,167.3,364011266
"AAPL","Week","Feb 11, 2022",172.86,176.65,168.04,168.64,412902045
"AAPL","Week","Feb 4, 2022",170.16,176.24,169.51,172.39,458553231
"AAPL","Week","Jan 28, 2022",160.02,170.35,154.7,170.33,688670659
"AAPL","Week","Jan 21, 2022",171.51,172.54,162.3,162.41,400253092
"AAPL","Week","Jan 14, 2022",169.08,177.18,168.17,173.07,422655577
"AAPL","Week","Jan 7, 2022",177.83,182.94,171.03,172.17,482162362
"AAPL","Week","Dec 31, 2021",177.09,181.33,177.07,177.57,340248127
"AAPL","Week","Dec 23, 2021",168.28,176.85,167.46,176.28,359176889
"AAPL","Week","Dec 17, 2021",181.12,182.13,169.69,171.14,769789942
"AAPL","Week","Dec 10, 2021",164.29,179.63,164.28,179.45,569227705
"AAPL","Week","Dec 3, 2021",159.37,170.3,157.8,161.84,669981566
"AAPL","Week","Nov 26, 2021",161.68,165.7,156.36,156.81,359933163
"AAPL","Week","Nov 19, 2021",150.37,161.02,149.34,160.55,462419283
"AAPL","Week","Nov 12, 2021",151.41,151.57,147.48,149.99,281799848
"AAPL","Week","Nov 5, 2021",148.99,152.43,147.8,151.28,324080278
"AAPL","Week","Oct 29, 2021",148.68,153.16,146.41,149.8,392739936
"AAPL","Week","Oct 22, 2021",143.45,150.18,143.16,148.69,340691290
"AAPL","Week","Oct 15, 2021",142.27,144.9,139.2,144.84,354098233
"AAPL","Week","Oct 8, 2021",141.76,144.21,138.27,142.9,382910000
"AAPL","Week","Oct 1, 2021",145.47,145.96,139.11,142.65,441421358
"AAPL","Week","Sep 24, 2021",143.8,147.47,141.27,146.92,394033205
"AAPL","Week","Sep 17, 2021",150.63,151.42,145.76,146.06,492884912
"AAPL","Week","Sep 10, 2021",154.97,157.26,148.7,148.97,354897433
"AAPL","Week","Sep 3, 2021",149.,154.98,148.61,154.3,386760934
"AAPL","Week","Aug 27, 2021",148.31,150.86,146.83,148.6,272129118
"AAPL","Week","Aug 20, 2021",148.54,151.68,144.5,148.19,429624447
"AAPL","Week","Aug 13, 2021",146.2,149.44,145.3,149.1,299579355
"AAPL","Week","Aug 6, 2021",146.36,148.04,145.18,146.14,284559337
"AAPL","Week","Jul 30, 2021",148.27,149.83,142.54,145.86,423323959
"AAPL","Week","Jul 23, 2021",143.75,148.72,141.67,148.56,441563639
"AAPL","Week","Jul 16, 2021",146.21,150.,143.63,146.39,504249326
"AAPL","Week","Jul 9, 2021",140.07,145.65,140.07,145.11,418559640
"AAPL","Week","Jul 2, 2021",133.41,140.,133.35,139.96,321360130
"AAPL","Week","Jun 25, 2021",130.3,134.64,129.21,133.11,354155878
"AAPL","Week","Jun 18, 2021",127.82,132.55,127.07,130.46,457142826
"AAPL","Week","Jun 11, 2021",126.17,128.46,124.83,127.35,327048055
"AAPL","Week","Jun 4, 2021",125.08,126.16,123.13,125.89,278314493
"AAPL","Week","May 28, 2021",126.01,128.32,124.55,124.61,357615057
"AAPL","Week","May 21, 2021",126.82,128.,122.86,125.43,386352101
"AAPL","Week","May 14, 2021",129.41,129.54,122.25,127.45,514165627
"AAPL","Week","May 7, 2021",132.04,134.07,126.7,130.21,453802325
"AAPL","Week","Apr 30, 2021",134.83,137.07,131.07,131.46,501621389
"AAPL","Week","Apr 23, 2021",133.51,135.53,131.3,134.32,421246935
"AAPL","Week","Apr 16, 2021",132.52,135.,130.63,134.16,444178798
"AAPL","Week","Apr 9, 2021",123.87,133.04,123.07,132.99,447820438
"AAPL","Week","Apr 1, 2021",121.65,124.18,118.86,123.,359904082
"AAPL","Week","Mar 26, 2021",120.33,124.24,118.92,121.21,488825826
